SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,PONTE VILA FORMOSA (18K/01H),,
,Caudal médio diário (m3/s),FLAG,
16/03/2003 00:00,4.74,(vau),
17/03/2003 00:00,4.56,(vau),
18/03/2003 00:00,4.79,(vau),
19/03/2003 00:00,4.8,(vau),
20/03/2003 00:00,4.95,(vau),
21/03/2003 00:00,4.64,(vau),
22/03/2003 00:00,4.27,(vau),
23/03/2003 00:00,4.13,(vau),
24/03/2003 00:00,4.04,(vau),
25/03/2003 00:00,5.53,(vau),
26/03/2003 00:00,6.12,(vau),
27/03/2003 00:00,6.03,(vau),
28/03/2003 00:00,7.79,(vau),
29/03/2003 00:00,12.49,(vau),
30/03/2003 00:00,63.04,(vau),
31/03/2003 00:00,13.52,(vau),
01/04/2003 00:00,9.83,(vau),
02/04/2003 00:00,8.3,(vau),
03/04/2003 00:00,7.45,(vau),
04/04/2003 00:00,6.59,(vau),
05/04/2003 00:00,5.91,(vau),
06/04/2003 00:00,5.51,(vau),
07/04/2003 00:00,5.23,(vau),
08/04/2003 00:00,4.97,(vau),
09/04/2003 00:00,4.68,(vau),
10/04/2003 00:00,4.52,(vau),
11/04/2003 00:00,4.47,(vau),
12/04/2003 00:00,4.63,(vau),
13/04/2003 00:00,5.49,(vau),
14/04/2003 00:00,10.44,(vau),
15/04/2003 00:00,11.66,(vau),
16/04/2003 00:00,8.68,(vau),
17/04/2003 00:00,7,(vau),
18/04/2003 00:00,6.13,(vau),
19/04/2003 00:00,5.72,(vau),
20/04/2003 00:00,5.54,(vau),
21/04/2003 00:00,5.39,(vau),
22/04/2003 00:00,5.1,(vau),
23/04/2003 00:00,4.74,(vau),
24/04/2003 00:00,4.53,(vau),
25/04/2003 00:00,4.42,(vau),
26/04/2003 00:00,4.96,(vau),
27/04/2003 00:00,5.91,(vau),
28/04/2003 00:00,5.1,(vau),
29/04/2003 00:00,4.72,(vau),
30/04/2003 00:00,4.84,(vau),
01/05/2003 00:00,4.41,(vau),
02/05/2003 00:00,4.35,(vau),
03/05/2003 00:00,4.05,(vau),
04/05/2003 00:00,3.75,(vau),
05/05/2003 00:00,3.48,(vau),
06/05/2003 00:00,3.31,(vau),
07/05/2003 00:00,3.36,(vau),
08/05/2003 00:00,3.24,(vau),
09/05/2003 00:00,3.13,(vau),
10/05/2003 00:00,3.04,(vau),
11/05/2003 00:00,2.88,(vau),
12/05/2003 00:00,2.55,(vau),
13/05/2003 00:00,2.51,(vau),
14/05/2003 00:00,2.39,(vau),
15/05/2003 00:00,2.21,(vau),
16/05/2003 00:00,2.03,(vau),
17/05/2003 00:00,1.9,(vau),
18/05/2003 00:00,1.83,(vau),
19/05/2003 00:00,1.74,(vau),
20/05/2003 00:00,1.72,(vau),
21/05/2003 00:00,1.62,(vau),
22/05/2003 00:00,1.52,(vau),
23/05/2003 00:00,1.38,(vau),
24/05/2003 00:00,1.23,(vau),
25/05/2003 00:00,1.03,(vau),
26/05/2003 00:00,1.05,(vau),
27/05/2003 00:00,0.75,(vau),
28/05/2003 00:00,0.72,(vau),
29/05/2003 00:00,0.7,(vau),
30/05/2003 00:00,0.68,(vau),
31/05/2003 00:00,0.68,(vau),
01/06/2003 00:00,0.67,(vau),
02/06/2003 00:00,0.7,(vau),
03/06/2003 00:00,0.68,(vau),
04/06/2003 00:00,0.71,(vau),
05/06/2003 00:00,0.67,(vau),
06/06/2003 00:00,0.66,(vau),
07/06/2003 00:00,0.64,(vau),
08/06/2003 00:00,0.6,(vau),
09/06/2003 00:00,0.32,(vau),
10/06/2003 00:00,0.22,(vau),
11/06/2003 00:00,0.21,(vau),
12/06/2003 00:00,0.02,(vau),
13/06/2003 00:00,0.03,(vau),
14/06/2003 00:00,0.06,(vau),
15/06/2003 00:00,0,(vau),
16/06/2003 00:00,0,(vau),
17/06/2003 00:00,0,(vau),
18/06/2003 00:00,0,(vau),
19/06/2003 00:00,0,(vau),
20/06/2003 00:00,0,(vau),
21/06/2003 00:00,0,(vau),
22/06/2003 00:00,0,(vau),
23/06/2003 00:00,0,(vau),
24/06/2003 00:00,0,(vau),
25/06/2003 00:00,0,(vau),
26/06/2003 00:00,0,(vau),
27/06/2003 00:00,0,(vau),
28/06/2003 00:00,0,(vau),
29/06/2003 00:00,0,(vau),
30/06/2003 00:00,0,(vau),
01/07/2003 00:00,0,(vau),
02/07/2003 00:00,0,(vau),
03/07/2003 00:00,0,(vau),
04/07/2003 00:00,0,(vau),
05/07/2003 00:00,0,(vau),
06/07/2003 00:00,0,(vau),
07/07/2003 00:00,0,(vau),
08/07/2003 00:00,0,(vau),
09/07/2003 00:00,0,(vau),
10/07/2003 00:00,0,(vau),
11/07/2003 00:00,0,(vau),
12/07/2003 00:00,0,(vau),
13/07/2003 00:00,0,(vau),
14/07/2003 00:00,0,(vau),
15/07/2003 00:00,0,(vau),
16/07/2003 00:00,0,(vau),
17/07/2003 00:00,0,(vau),
18/07/2003 00:00,0,(vau),
19/07/2003 00:00,0,(vau),
20/07/2003 00:00,0,(vau),
21/07/2003 00:00,0,(vau),
22/07/2003 00:00,0,(vau),
23/07/2003 00:00,0,(vau),
24/07/2003 00:00,0,(vau),
25/07/2003 00:00,0.02,(vau),
26/07/2003 00:00,0,(vau),
27/07/2003 00:00,0,(vau),
28/07/2003 00:00,0,(vau),
29/07/2003 00:00,0,(vau),
30/07/2003 00:00,0,(vau),
31/07/2003 00:00,0,(vau),
01/08/2003 00:00,0,(vau),
02/08/2003 00:00,0,(vau),
03/08/2003 00:00,0.07,(vau),
04/08/2003 00:00,0,(vau),
05/08/2003 00:00,0,(vau),
06/08/2003 00:00,0,(vau),
07/08/2003 00:00,0,(vau),
08/08/2003 00:00,0,(vau),
09/08/2003 00:00,0,(vau),
10/08/2003 00:00,0,(vau),
11/08/2003 00:00,0,(vau),
12/08/2003 00:00,0,(vau),
13/08/2003 00:00,0,(vau),
14/08/2003 00:00,0,(vau),
15/08/2003 00:00,0.05,(vau),
16/08/2003 00:00,0,(vau),
17/08/2003 00:00,0,(vau),
18/08/2003 00:00,0,(vau),
19/08/2003 00:00,0,(vau),
20/08/2003 00:00,0,(vau),
21/08/2003 00:00,0,(vau),
22/08/2003 00:00,0,(vau),
23/08/2003 00:00,0,(vau),
24/08/2003 00:00,0,(vau),
25/08/2003 00:00,0.02,(vau),
26/08/2003 00:00,0,(vau),
27/08/2003 00:00,0,(vau),
28/08/2003 00:00,0,(vau),
29/08/2003 00:00,0,(vau),
30/08/2003 00:00,0.02,(vau),
31/08/2003 00:00,0,(vau),
01/09/2003 00:00,0,(vau),
02/09/2003 00:00,0,(vau),
03/09/2003 00:00,0,(vau),
04/09/2003 00:00,0,(vau),
05/09/2003 00:00,0.02,(vau),
06/09/2003 00:00,0,(vau),
07/09/2003 00:00,0.07,(vau),
08/09/2003 00:00,0.1,(vau),
09/09/2003 00:00,0.05,(vau),
10/09/2003 00:00,0.02,(vau),
11/09/2003 00:00,0,(vau),
12/09/2003 00:00,0.02,(vau),
13/09/2003 00:00,0.02,(vau),
14/09/2003 00:00,0,(vau),
15/09/2003 00:00,0,(vau),
16/09/2003 00:00,0,(vau),
17/09/2003 00:00,0,(vau),
18/09/2003 00:00,0,(vau),
19/09/2003 00:00,0,(vau),
20/09/2003 00:00,0.02,(vau),
21/09/2003 00:00,0,(vau),
22/09/2003 00:00,0.02,(vau),
23/09/2003 00:00,0,(vau),
24/09/2003 00:00,0,(vau),
25/09/2003 00:00,0,(vau),
26/09/2003 00:00,0,(vau),
27/09/2003 00:00,0.02,(vau),
28/09/2003 00:00,0.05,(vau),
29/09/2003 00:00,0.02,(vau),
30/09/2003 00:00,0.1,(vau),
01/10/2003 00:00,0.05,(vau),
02/10/2003 00:00,0.19,(vau),
03/10/2003 00:00,0.06,(vau),
04/10/2003 00:00,0.02,(vau),
05/10/2003 00:00,0.02,(vau),
06/10/2003 00:00,0,(vau),
07/10/2003 00:00,1.24,(vau),
08/10/2003 00:00,1.2,(vau),
09/10/2003 00:00,1,(vau),
10/10/2003 00:00,0.92,(vau),
11/10/2003 00:00,0.87,(vau),
12/10/2003 00:00,0.89,(vau),
13/10/2003 00:00,0.87,(vau),
14/10/2003 00:00,0.82,(vau),
15/10/2003 00:00,0.83,(vau),
16/10/2003 00:00,1.09,(vau),
17/10/2003 00:00,1.13,(vau),
18/10/2003 00:00,1.13,(vau),
19/10/2003 00:00,1.17,(vau),
20/10/2003 00:00,1.17,(vau),
21/10/2003 00:00,2.12,(vau),
22/10/2003 00:00,2.12,(vau),
23/10/2003 00:00,1.62,(vau),
24/10/2003 00:00,1.38,(vau),
25/10/2003 00:00,1.5,(vau),
26/10/2003 00:00,1.7,(vau),
27/10/2003 00:00,4.12,(vau),
28/10/2003 00:00,3.91,(vau),
29/10/2003 00:00,4.37,(vau),
30/10/2003 00:00,3.86,(vau),
31/10/2003 00:00,6.9,(vau),
01/11/2003 00:00,14.6,(vau),
02/11/2003 00:00,9.3,(vau),
03/11/2003 00:00,7.16,(vau),
04/11/2003 00:00,6.2,(vau),
05/11/2003 00:00,5.65,(vau),
06/11/2003 00:00,5.2,(vau),
07/11/2003 00:00,4.81,(vau),
08/11/2003 00:00,4.52,(vau),
09/11/2003 00:00,13.04,(vau),
10/11/2003 00:00,15.73,(vau),
11/11/2003 00:00,9.05,(vau),
12/11/2003 00:00,7.39,(vau),
13/11/2003 00:00,6.66,(vau),
14/11/2003 00:00,6.12,(vau),
15/11/2003 00:00,22.18,(vau),
16/11/2003 00:00,18.63,(vau),
17/11/2003 00:00,10.32,(vau),
18/11/2003 00:00,8.19,(vau),
19/11/2003 00:00,7.32,(vau),
20/11/2003 00:00,6.76,(vau),
21/11/2003 00:00,6.45,(vau),
22/11/2003 00:00,20.18,(vau),
23/11/2003 00:00,15.02,(vau),
24/11/2003 00:00,10.32,(vau),
25/11/2003 00:00,9.1,(vau),
26/11/2003 00:00,8.1,(vau),
27/11/2003 00:00,12.01,(vau),
28/11/2003 00:00,9.79,(vau),
29/11/2003 00:00,8.39,(vau),
30/11/2003 00:00,8.54,(vau),
01/12/2003 00:00,12.01,(vau),
02/12/2003 00:00,9.47,(vau),
03/12/2003 00:00,8.18,(vau),
04/12/2003 00:00,9.44,(vau),
05/12/2003 00:00,11.83,(vau),
06/12/2003 00:00,17.19,(vau),
07/12/2003 00:00,15.01,(vau),
08/12/2003 00:00,19.75,(vau),
09/12/2003 00:00,38.2,(vau),
10/12/2003 00:00,28.68,(vau),
11/12/2003 00:00,13.15,(vau),
12/12/2003 00:00,11.23,(vau),
13/12/2003 00:00,10.12,(vau),
14/12/2003 00:00,9.24,(vau),
15/12/2003 00:00,8.71,(vau),
16/12/2003 00:00,8.29,(vau),
17/12/2003 00:00,7.95,(vau),
18/12/2003 00:00,14.34,(vau),
19/12/2003 00:00,11.41,(vau),
20/12/2003 00:00,9.12,(vau),
21/12/2003 00:00,8.27,(vau),
22/12/2003 00:00,7.76,(vau),
23/12/2003 00:00,7.21,(vau),
24/12/2003 00:00,6.84,(vau),
25/12/2003 00:00,6.6,(vau),
26/12/2003 00:00,6.4,(vau),
27/12/2003 00:00,6.32,(vau),
28/12/2003 00:00,6.45,(vau),
29/12/2003 00:00,6.36,(vau),
30/12/2003 00:00,6.12,(vau),
31/12/2003 00:00,5.95,(vau),
01/01/2004 00:00,5.93,(vau),
02/01/2004 00:00,5.95,(vau),
03/01/2004 00:00,5.79,(vau),
04/01/2004 00:00,5.51,(vau),
05/01/2004 00:00,5.31,(vau),
06/01/2004 00:00,5.17,(vau),
07/01/2004 00:00,5.07,(vau),
08/01/2004 00:00,5.1,(vau),
09/01/2004 00:00,5.32,(vau),
10/01/2004 00:00,5.74,(vau),
11/01/2004 00:00,5.54,(vau),
12/01/2004 00:00,5.29,(vau),
13/01/2004 00:00,5.1,(vau),
14/01/2004 00:00,5.01,(vau),
15/01/2004 00:00,4.98,(vau),
16/01/2004 00:00,5.87,(vau),
17/01/2004 00:00,6.07,(vau),
18/01/2004 00:00,5.43,(vau),
19/01/2004 00:00,5.02,(vau),
20/01/2004 00:00,4.68,(vau),
21/01/2004 00:00,4.45,(vau),
22/01/2004 00:00,4.31,(vau),
23/01/2004 00:00,4.2,(vau),
24/01/2004 00:00,4.19,(vau),
25/01/2004 00:00,4.2,(vau),
26/01/2004 00:00,4.21,(vau),
27/01/2004 00:00,14.05,(vau),
28/01/2004 00:00,45.38,(vau),
29/01/2004 00:00,12.03,(vau),
30/01/2004 00:00,17.1,(vau),
31/01/2004 00:00,25.96,(vau),
01/02/2004 00:00,46.89,(vau),
02/02/2004 00:00,27.08,(vau),
03/02/2004 00:00,15.64,(vau),
04/02/2004 00:00,12.69,(vau),
05/02/2004 00:00,11.16,(vau),
06/02/2004 00:00,10.07,(vau),
07/02/2004 00:00,9.27,(vau),
08/02/2004 00:00,8.85,(vau),
09/02/2004 00:00,8.33,(vau),
10/02/2004 00:00,7.91,(vau),
11/02/2004 00:00,7.38,(vau),
12/02/2004 00:00,7.02,(vau),
13/02/2004 00:00,6.75,(vau),
14/02/2004 00:00,6.66,(vau),
15/02/2004 00:00,6.47,(vau),
16/02/2004 00:00,6.32,(vau),
17/02/2004 00:00,6.17,(vau),
18/02/2004 00:00,6.12,(vau),
19/02/2004 00:00,5.97,(vau),
20/02/2004 00:00,5.69,(vau),
21/02/2004 00:00,5.51,(vau),
22/02/2004 00:00,6.07,(vau),
23/02/2004 00:00,8.38,(vau),
24/02/2004 00:00,20.63,(vau),
25/02/2004 00:00,13.18,(vau),
26/02/2004 00:00,14.73,(vau),
27/02/2004 00:00,10.02,(vau),
28/02/2004 00:00,8.13,(vau),
29/02/2004 00:00,7.53,(vau),
01/03/2004 00:00,7.11,(vau),
02/03/2004 00:00,6.69,(vau),
03/03/2004 00:00,6.32,(vau),
04/03/2004 00:00,6.12,(vau),
05/03/2004 00:00,6.06,(vau),
06/03/2004 00:00,6.25,(vau),
07/03/2004 00:00,6.48,(vau),
08/03/2004 00:00,6.11,(vau),
09/03/2004 00:00,5.78,(vau),
10/03/2004 00:00,5.59,(vau),
11/03/2004 00:00,5.42,(vau),
12/03/2004 00:00,7.37,(vau),
13/03/2004 00:00,14.31,(vau),
14/03/2004 00:00,8.88,(vau),
15/03/2004 00:00,7.11,(vau),
16/03/2004 00:00,6.47,(vau),
17/03/2004 00:00,6.05,(vau),
18/03/2004 00:00,5.74,(vau),
19/03/2004 00:00,5.43,(vau),
20/03/2004 00:00,5.19,(vau),
21/03/2004 00:00,4.99,(vau),
22/03/2004 00:00,4.81,(vau),
23/03/2004 00:00,4.59,(vau),
24/03/2004 00:00,4.37,(vau),
25/03/2004 00:00,4.33,(vau),
26/03/2004 00:00,4.19,(vau),
27/03/2004 00:00,4.04,(vau),
28/03/2004 00:00,3.83,(vau),
29/03/2004 00:00,4.15,(vau),
30/03/2004 00:00,4.07,(vau),
31/03/2004 00:00,4.04,(vau),
01/04/2004 00:00,4.67,(vau),
02/04/2004 00:00,6.73,(vau),
03/04/2004 00:00,7.31,(vau),
04/04/2004 00:00,6.39,(vau),
05/04/2004 00:00,5.58,(vau),
06/04/2004 00:00,5.02,(vau),
07/04/2004 00:00,4.65,(vau),
08/04/2004 00:00,4.33,(vau),
09/04/2004 00:00,3.99,(vau),
10/04/2004 00:00,3.5,(vau),
11/04/2004 00:00,3.31,(vau),
12/04/2004 00:00,3.18,(vau),
13/04/2004 00:00,3.05,(vau),
14/04/2004 00:00,3.25,(vau),
15/04/2004 00:00,2.83,(vau),
16/04/2004 00:00,2.76,(vau),
17/04/2004 00:00,2.51,(vau),
18/04/2004 00:00,2.55,(vau),
19/04/2004 00:00,2.53,(vau),
20/04/2004 00:00,2.7,(vau),
21/04/2004 00:00,2.77,(vau),
22/04/2004 00:00,3.36,(vau),
23/04/2004 00:00,3.7,(vau),
24/04/2004 00:00,3.49,(vau),
25/04/2004 00:00,3.06,(vau),
26/04/2004 00:00,2.77,(vau),
27/04/2004 00:00,2.53,(vau),
28/04/2004 00:00,2.32,(vau),
29/04/2004 00:00,2.2,(vau),
30/04/2004 00:00,2.08,(vau),
01/05/2004 00:00,2.07,(vau),
02/05/2004 00:00,2.01,(vau),
03/05/2004 00:00,2.01,(vau),
04/05/2004 00:00,2.01,(vau),
05/05/2004 00:00,2.04,(vau),
06/05/2004 00:00,2.11,(vau),
07/05/2004 00:00,2.11,(vau),
08/05/2004 00:00,2.18,(vau),
09/05/2004 00:00,2.2,(vau),
10/05/2004 00:00,2.17,(vau),
11/05/2004 00:00,2.17,(vau),
12/05/2004 00:00,2.17,(vau),
13/05/2004 00:00,2.19,(vau),
14/05/2004 00:00,2.01,(vau),
15/05/2004 00:00,1.89,(vau),
16/05/2004 00:00,1.73,(vau),
17/05/2004 00:00,1.51,(vau),
18/05/2004 00:00,1.32,(vau),
19/05/2004 00:00,1.12,(vau),
20/05/2004 00:00,1,(vau),
21/05/2004 00:00,0.92,(vau),
22/05/2004 00:00,0.9,(vau),
23/05/2004 00:00,1.29,(vau),
24/05/2004 00:00,6.94,(vau),
25/05/2004 00:00,5.67,(vau),
26/05/2004 00:00,3.63,(vau),
27/05/2004 00:00,2.74,(vau),
28/05/2004 00:00,2.15,(vau),
29/05/2004 00:00,1.85,(vau),
30/05/2004 00:00,1.67,(vau),
31/05/2004 00:00,1.45,(vau),
01/06/2004 00:00,1.24,(vau),
02/06/2004 00:00,1.05,(vau),
03/06/2004 00:00,0.87,(vau),
04/06/2004 00:00,0.74,(vau),
05/06/2004 00:00,0.67,(vau),
06/06/2004 00:00,0.56,(vau),
07/06/2004 00:00,0.21,(vau),
08/06/2004 00:00,0,(vau),
09/06/2004 00:00,0.05,(vau),
10/06/2004 00:00,1.6,(vau),
11/06/2004 00:00,0.87,(vau),
12/06/2004 00:00,0.42,(vau),
13/06/2004 00:00,0,(vau),
14/06/2004 00:00,0.05,(vau),
15/06/2004 00:00,0.05,(vau),
16/06/2004 00:00,0.24,(vau),
17/06/2004 00:00,0.12,(vau),
18/06/2004 00:00,0.12,(vau),
19/06/2004 00:00,0.14,(vau),
20/06/2004 00:00,0.14,(vau),
21/06/2004 00:00,0.14,(vau),
22/06/2004 00:00,0.1,(vau),
23/06/2004 00:00,0.05,(vau),
24/06/2004 00:00,0,(vau),
25/06/2004 00:00,0,(vau),
26/06/2004 00:00,0,(vau),
27/06/2004 00:00,0.02,(vau),
28/06/2004 00:00,0.07,(vau),
29/06/2004 00:00,0.1,(vau),
30/06/2004 00:00,0.07,(vau),
01/07/2004 00:00,0.07,(vau),
02/07/2004 00:00,0.1,(vau),
03/07/2004 00:00,0.1,(vau),
04/07/2004 00:00,0.1,(vau),
05/07/2004 00:00,0.12,(vau),
06/07/2004 00:00,0.12,(vau),
07/07/2004 00:00,0.24,(vau),
08/07/2004 00:00,0.29,(vau),
09/07/2004 00:00,0.29,(vau),
10/07/2004 00:00,0.24,(vau),
11/07/2004 00:00,0.17,(vau),
12/07/2004 00:00,0.21,(vau),
13/07/2004 00:00,0.26,(vau),
14/07/2004 00:00,0.33,(vau),
15/07/2004 00:00,0.24,(vau),
16/07/2004 00:00,0.12,(vau),
17/07/2004 00:00,0.02,(vau),
18/07/2004 00:00,0.1,(vau),
19/07/2004 00:00,0.1,(vau),
20/07/2004 00:00,0.19,(vau),
21/07/2004 00:00,0.14,(vau),
22/07/2004 00:00,0.12,(vau),
23/07/2004 00:00,0.12,(vau),
24/07/2004 00:00,0.21,(vau),
25/07/2004 00:00,0.1,(vau),
26/07/2004 00:00,0,(vau),
27/07/2004 00:00,0,(vau),
28/07/2004 00:00,0.05,(vau),
29/07/2004 00:00,0.07,(vau),
30/07/2004 00:00,0.07,(vau),
31/07/2004 00:00,0.1,(vau),
01/08/2004 00:00,0.1,(vau),
02/08/2004 00:00,0.02,(vau),
03/08/2004 00:00,0,(vau),
04/08/2004 00:00,0.02,(vau),
05/08/2004 00:00,0.07,(vau),
06/08/2004 00:00,0,(vau),
07/08/2004 00:00,0.02,(vau),
08/08/2004 00:00,0,(vau),
09/08/2004 00:00,0.02,(vau),
10/08/2004 00:00,0.36,(vau),
11/08/2004 00:00,0.48,(vau),
12/08/2004 00:00,0.43,(vau),
13/08/2004 00:00,0.26,(vau),
14/08/2004 00:00,0.26,(vau),
15/08/2004 00:00,0.17,(vau),
16/08/2004 00:00,0.1,(vau),
17/08/2004 00:00,0.07,(vau),
18/08/2004 00:00,0.26,(vau),
19/08/2004 00:00,0.21,(vau),
20/08/2004 00:00,0.29,(vau),
21/08/2004 00:00,0.43,(vau),
22/08/2004 00:00,0.5,(vau),
23/08/2004 00:00,0.45,(vau),
24/08/2004 00:00,0.38,(vau),
25/08/2004 00:00,0.38,(vau),
26/08/2004 00:00,0.26,(vau),
27/08/2004 00:00,0.4,(vau),
28/08/2004 00:00,0.38,(vau),
29/08/2004 00:00,0.31,(vau),
30/08/2004 00:00,0.33,(vau),
31/08/2004 00:00,0.33,(vau),
01/09/2004 00:00,0.33,(vau),
02/09/2004 00:00,0.12,(vau),
03/09/2004 00:00,0.52,(vau),
04/09/2004 00:00,0.55,(vau),
05/09/2004 00:00,0.48,(vau),
06/09/2004 00:00,0.52,(vau),
07/09/2004 00:00,0.45,(vau),
08/09/2004 00:00,0.4,(vau),
09/09/2004 00:00,0.26,(vau),
10/09/2004 00:00,0.36,(vau),
11/09/2004 00:00,0.4,(vau),
12/09/2004 00:00,0.24,(vau),
13/09/2004 00:00,0.4,(vau),
14/09/2004 00:00,0.43,(vau),
15/09/2004 00:00,0.48,(vau),
16/09/2004 00:00,0.33,(vau),
17/09/2004 00:00,0.29,(vau),
18/09/2004 00:00,0.29,(vau),
19/09/2004 00:00,0.17,(vau),
20/09/2004 00:00,0.31,(vau),
21/09/2004 00:00,0.29,(vau),
22/09/2004 00:00,0.29,(vau),
23/09/2004 00:00,0.14,(vau),
24/09/2004 00:00,0.14,(vau),
25/09/2004 00:00,0.12,(vau),
26/09/2004 00:00,0.14,(vau),
27/09/2004 00:00,0.24,(vau),
28/09/2004 00:00,0.36,(vau),
29/09/2004 00:00,0.36,(vau),
30/09/2004 00:00,0.43,(vau),
01/10/2004 00:00,0.38,(vau),
02/10/2004 00:00,0.43,(vau),
03/10/2004 00:00,0.48,(vau),
04/10/2004 00:00,0.52,(vau),
05/10/2004 00:00,0.5,(vau),
06/10/2004 00:00,0.43,(vau),
07/10/2004 00:00,0.55,(vau),
08/10/2004 00:00,0.48,(vau),
09/10/2004 00:00,0.55,(vau),
10/10/2004 00:00,0.57,(vau),
11/10/2004 00:00,0.57,(vau),
12/10/2004 00:00,0.57,(vau),
13/10/2004 00:00,0.57,(vau),
14/10/2004 00:00,0.57,(vau),
15/10/2004 00:00,0.57,(vau),
16/10/2004 00:00,0.57,(vau),
17/10/2004 00:00,0.57,(vau),
18/10/2004 00:00,0.57,(vau),
19/10/2004 00:00,0.57,(vau),
20/10/2004 00:00,0.57,(vau),
21/10/2004 00:00,0.57,(vau),
22/10/2004 00:00,0.57,(vau),
23/10/2004 00:00,1.61,(vau),
24/10/2004 00:00,2.5,(vau),
25/10/2004 00:00,1.59,(vau),
26/10/2004 00:00,1.36,(vau),
27/10/2004 00:00,3.71,(vau),
28/10/2004 00:00,6.68,(vau),
29/10/2004 00:00,7.51,(vau),
30/10/2004 00:00,7.37,(vau),
31/10/2004 00:00,5.7,(vau),
01/11/2004 00:00,4.64,(vau),
02/11/2004 00:00,3.84,(vau),
03/11/2004 00:00,7.02,(vau),
04/11/2004 00:00,8.02,(vau),
05/11/2004 00:00,6.97,(vau),
06/11/2004 00:00,5.57,(vau),
07/11/2004 00:00,4.74,(vau),
08/11/2004 00:00,4.17,(vau),
09/11/2004 00:00,3.75,(vau),
10/11/2004 00:00,3.44,(vau),
11/11/2004 00:00,3.09,(vau),
12/11/2004 00:00,2.8,(vau),
13/11/2004 00:00,2.56,(vau),
14/11/2004 00:00,2.39,(vau),
15/11/2004 00:00,2.23,(vau),
16/11/2004 00:00,2.06,(vau),
17/11/2004 00:00,1.96,(vau),
18/11/2004 00:00,1.91,(vau),
19/11/2004 00:00,1.87,(vau),
20/11/2004 00:00,1.83,(vau),
21/11/2004 00:00,1.81,(vau),
22/11/2004 00:00,1.77,(vau),
30/11/2004 00:00,1.77,(vau),
01/12/2004 00:00,3.08,(vau),
02/12/2004 00:00,4.46,(vau),
03/12/2004 00:00,4.5,(vau),
04/12/2004 00:00,3.57,(vau),
05/12/2004 00:00,3.05,(vau),
06/12/2004 00:00,2.69,(vau),
07/12/2004 00:00,2.44,(vau),
08/12/2004 00:00,2.28,(vau),
09/12/2004 00:00,2.2,(vau),
10/12/2004 00:00,2.1,(vau),
11/12/2004 00:00,2.02,(vau),
12/12/2004 00:00,2.03,(vau),
13/12/2004 00:00,2.09,(vau),
14/12/2004 00:00,2.19,(vau),
15/12/2004 00:00,2.2,(vau),
16/12/2004 00:00,2.19,(vau),
17/12/2004 00:00,2.02,(vau),
18/12/2004 00:00,1.95,(vau),
19/12/2004 00:00,1.91,(vau),
20/12/2004 00:00,1.85,(vau),
21/12/2004 00:00,1.81,(vau),
22/12/2004 00:00,1.71,(vau),
23/12/2004 00:00,1.64,(vau),
24/12/2004 00:00,1.61,(vau),
25/12/2004 00:00,1.55,(vau),
26/12/2004 00:00,1.52,(vau),
27/12/2004 00:00,1.46,(vau),
28/12/2004 00:00,1.36,(vau),
29/12/2004 00:00,1.37,(vau),
30/12/2004 00:00,1.36,(vau),
31/12/2004 00:00,1.3,(vau),
26/01/2005 00:00,0.94,(vau),
27/01/2005 00:00,0.91,(vau),
28/01/2005 00:00,0.89,(vau),
29/01/2005 00:00,0.9,(vau),
30/01/2005 00:00,0.89,(vau),
31/01/2005 00:00,0.86,(vau),
01/02/2005 00:00,0.37,(vau),
02/02/2005 00:00,0.19,(vau),
03/02/2005 00:00,0.02,(vau),
04/02/2005 00:00,0,(vau),
05/02/2005 00:00,0,(vau),
06/02/2005 00:00,0,(vau),
07/02/2005 00:00,0,(vau),
08/02/2005 00:00,0,(vau),
09/02/2005 00:00,0,(vau),
10/02/2005 00:00,0,(vau),
11/02/2005 00:00,0,(vau),
12/02/2005 00:00,0,(vau),
13/02/2005 00:00,0,(vau),
14/02/2005 00:00,0,(vau),
15/02/2005 00:00,0,(vau),
16/02/2005 00:00,0,(vau),
17/02/2005 00:00,0,(vau),
18/02/2005 00:00,0,(vau),
19/02/2005 00:00,0,(vau),
20/02/2005 00:00,0,(vau),
21/02/2005 00:00,0,(vau),
22/02/2005 00:00,0.02,(vau),
23/02/2005 00:00,0,(vau),
24/02/2005 00:00,0,(vau),
25/02/2005 00:00,0.28,(vau),
26/02/2005 00:00,0.72,(vau),
27/02/2005 00:00,0.37,(vau),
28/02/2005 00:00,0,(vau),
01/03/2005 00:00,0,(vau),
02/03/2005 00:00,0,(vau),
03/03/2005 00:00,0,(vau),
04/03/2005 00:00,0,(vau),
05/03/2005 00:00,0,(vau),
06/03/2005 00:00,0,(vau),
07/03/2005 00:00,0,(vau),
08/03/2005 00:00,0,(vau),
09/03/2005 00:00,0,(vau),
10/03/2005 00:00,0,(vau),
11/03/2005 00:00,0,(vau),
12/03/2005 00:00,0,(vau),
13/03/2005 00:00,0,(vau),
14/03/2005 00:00,0,(vau),
15/03/2005 00:00,0,(vau),
16/03/2005 00:00,0,(vau),
17/03/2005 00:00,0,(vau),
18/03/2005 00:00,0,(vau),
19/03/2005 00:00,0,(vau),
20/03/2005 00:00,0,(vau),
21/03/2005 00:00,0,(vau),
22/03/2005 00:00,0,(vau),
23/03/2005 00:00,0,(vau),
24/03/2005 00:00,0.38,(vau),
25/03/2005 00:00,0.58,(vau),
26/03/2005 00:00,0.54,(vau),
